X,Y,施設名,施設名かな,施設名（施設名かな）,所在地,地区名,TEL,FAX,詳細情報,開館時間,URL,バリアフリー情報,駐輪場 PC,駐輪場 携,大分類,小分類,カテゴリ,アイコン番号,施設ID
135.5293329,34.74115283,東淀川区子ども・子育てプラザ,ひがしよどがわくこどもこそだてぷらざ,東淀川区子ども・子育てプラザ（ひがしよどがわくこどもこそだてぷらざ）,東淀川区豊新2-1-4,東淀川区,06-6327-5650,06-6327-5650,,,http://www.osaka-kosodate.net/plaza/higashiyodogawa/,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,228
135.5311499,34.74003892,東淀川区在宅サービスセンター(ほほえみ),ひがしよどがわくざいたくさーびすせんたー（ほほえみ）,東淀川区在宅サービスセンター(ほほえみ)（ひがしよどがわくざいたくさーびすせんたー（ほほえみ））,東淀川区菅原4-4-37,東淀川区,06-6370-7190,06-6370-7114,,,http://www.hohoemi-kushakyo.or.jp/index.html,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,659
135.5319888,34.74107792,あすわ～く,あくわーく,あすわ～く（あくわーく）,東淀川区豊新1-3-3,東淀川区,06-6815-7166,,知的障害者通所施設,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,886
135.5273528,34.74251108,さわやか苑,さわやかえん,さわやか苑（さわやかえん）,東淀川区豊新2-15-20,東淀川区,06-6815-9292,,特別養護老人ホーム,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,4772
135.5297061,34.74114175,ファミリー・サポート・センター東淀川,ふぁみりーさぽーとせんたーひがしよどがわ,ファミリー・サポート・センター東淀川（ふぁみりーさぽーとせんたーひがしよどがわ）,東淀川区豊新2-1-4（東淀川区子ども・子育てプラザ内）,東淀川区,6327-5672,6327-5672,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,9210
135.5351499,34.72939211,生江地域在宅サービスステーション「翠（みどり）」,いくえちいきざいたくさーびすすてーしょん「みどり」,生江地域在宅サービスステーション「翠（みどり）」（いくえちいきざいたくさーびすすてーしょん「みどり」）,旭区生江3-27-6,旭区,06-6928-1010,06-6926-5006,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,1949
135.5509309,34.7325755,つどいの広場「花しょうぶ」,つどいのひろばはなしょうぶ,つどいの広場「花しょうぶ」（つどいのひろばはなしょうぶ）,旭区太子橋1-23-15,旭区,6955-0028,,つどいの広場,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,9238
135.5171753,34.74340794,ビハーラ,びはーら,ビハーラ（びはーら）,東淀川区淡路5-11-17,東淀川区,06-6370-5501,,特別養護老人ホーム,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,4774
135.5334939,34.75213914,瑞光地域在宅サービスステーション(水仙の家),ずいこうちいきざいたくさーびすすてーしょん（すいせんのいえ）,瑞光地域在宅サービスステーション(水仙の家)（ずいこうちいきざいたくさーびすすてーしょん（すいせんのいえ））,東淀川区小松1-12-10,東淀川区,06-6370-2266,06-6370-2325,,,http://www1.ocn.ne.jp/~suisenie/,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,107
135.5449892,34.743894,大桐地域在宅サービスステーション(おおぎり）,だいどうちいきざいたくさーびすすてーしょん（おおぎり）,大桐地域在宅サービスステーション(おおぎり）（だいどうちいきざいたくさーびすすてーしょん（おおぎり））,東淀川区大桐1-1-12,東淀川区,06-6326-8161,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,784
135.5439442,34.74511714,とよさと　黄金の里,とよさとこがねのさと,とよさと　黄金の里（とよさとこがねのさと）,東淀川区大桐1-7-32,東淀川区,06-6963-5551,,特別養護老人ホーム　,,http://www.kogane.or.jp/toyosato/index.html,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,4810
135.5463764,34.75146969,おやこひろば・瑞光,おやこひろばずいこう,おやこひろば・瑞光（おやこひろばずいこう）,東淀川区瑞光4-2-21,東淀川区,7176-8328,,つどいの広場,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,9232
135.5437441,34.76268303,井高野地域在宅サービスステーション(井高野園),いたかのちいきざいたくさーびすすてーしょん（いたかのえん）,井高野地域在宅サービスステーション(井高野園)（いたかのちいきざいたくさーびすすてーしょん（いたかのえん））,東淀川区井高野1-4-50,東淀川区,06-6349-9278,06-6827-8506,,,http://itakanoen-day.jp/,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,105
135.5438027,34.76655292,井高野園,いたかのえん,井高野園（いたかのえん）,東淀川区井高野3-1-58,東淀川区,06-6349-3417,06-6349-7748,特別養護老人ホーム,,http://www.itakanoen.or.jp/,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,4771
135.5458879,34.76688981,おやこひろば・井高野,おやこひろばいたかの,おやこひろば・井高野（おやこひろばいたかの）,東淀川区井高野4-2-3,東淀川区,7176-8328,,つどいの広場,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,9233
135.5485613,34.76704994,エスペラル井高野,えすぺらるいたかの,エスペラル井高野（えすぺらるいたかの）,東淀川区井高野4-6-37,東淀川区,06-6829-2200,06-6829-2222,老人保健施設,,http://www.esp-itakano.com/index.html,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,4813
135.457803,34.63684394,大正西地域在宅サービスステーション(ファミリー),,大正西地域在宅サービスステーション(ファミリー)（）,大正区鶴町1-11-20,大正区,06-6555-6600,06-6555-6605,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3907
135.467244,34.64979211,泉尾特別養護老人ホーム「大正園」,,泉尾特別養護老人ホーム「大正園」（）,大正区北村3-4-3,大正区,06-6552-3323,06-6552-3861,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3963
135.4672643,34.64975811,北恩加島地域在宅サービスステーション(大正園),,北恩加島地域在宅サービスステーション(大正園)（）,大正区北村3-4-3,大正区,06-6552-3323,06-6552-3861,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3964
135.4671639,34.65062792,つつじ荘,,つつじ荘（）,大正区北村3-5-10,大正区,06-6552-8070,06-6552-8087,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3967
135.4671942,34.65053589,泉尾特別養護老人ホーム「第二大正園」,,泉尾特別養護老人ホーム「第二大正園」（）,大正区北村3-5-10,大正区,06-6552-8070,06-6552-80xx,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3968
135.4673141,34.65048603,北村園,,北村園（）,大正区北村3-5-10,大正区,06-6552-8070,06-6552-8087,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,3969
135.467494,34.650094,ふくろうの杜,,ふくろうの杜（）,大正区北村3-5-12,大正区,06-6552-2960,06-6552-2968,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,3970
135.4733501,34.66011703,大正東地域在宅サービスステーション(いずみの家),,大正東地域在宅サービスステーション(いずみの家)（）,大正区泉尾2-13-5,大正区,06-6554-7005,06-6554-7018,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3877
135.575929,34.599223,こうのとり,こうのとり,こうのとり（こうのとり）,平野区長吉川辺３丁目２－３,平野区,06-6700-8000,,定員：１００,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,95022
135.548638,34.766761,寿楽荘　いたかの,じゅらくそう　いたかの,寿楽荘　いたかの（じゅらくそう　いたかの）,東淀川区井高野４丁目６－６１,東淀川区,06-6686-5301,,,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,95021
135.408061,34.640243,健祥会　エンリケ,けんしょうかい　えんりけ,健祥会　エンリケ（けんしょうかい　えんりけ）,住之江区南港北２丁目７－４８,住之江区,06-6616-5555,,,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,95023
135.45472,34.668441,平成みなと苑,へいせいみなとえん,平成みなと苑（へいせいみなとえん）,港区弁天２丁目８－１６,港区,06-7502-0607,,,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,95024
135.4746866,34.62229167,加賀屋の森,かがやのもり,加賀屋の森（かがやのもり）,住之江区北加賀屋５丁目４－２３,住之江区,06-6340-0505,,,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,95020
135.5109352,34.59200975,アップリケアホーム,,アップリケアホーム（）,住吉区浅香1-8-38,住吉区,06-6696-1177,,定員： 124,,http://www.apricare.com/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9678
135.4742219,34.60528656,いわき園,,いわき園（）,住之江区南加賀屋3-9-2,住之江区,06-6683-6655,,定員： 130,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9674
135.497447,34.59668183,ゆうけい創和,,ゆうけい創和（）,住吉区遠里小野2-7-20,住吉区,06-6609-6815,,定員： 60,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9683
135.5141388,34.60067558,さんらく苑,,さんらく苑（）,住吉区苅田5-16-10,住吉区,06-6606-3100,,定員： 80,,http://www.oct.zaq.ne.jp/sanrakuen/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9681
135.5084343,34.60490244,ウェルネスあびこ,,ウェルネスあびこ（）,住吉区我孫子西1-2-15,住吉区,06-6608-3000,,定員： 86,,http://www.wellness-kaigo.com/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9680
135.4304331,34.62937308,南港咲洲,,南港咲洲（）,住之江区南港中2-1-35,住之江区,06-4703-1700,,定員： 140,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9676
135.425345,34.63815106,浜木綿苑,,浜木綿苑（）,住之江区南港北1-4-1,住之江区,06-6613-7053,,定員： 140,,http://www.naniwa-fukushikai.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9677
135.4870849,34.61096303,グルメ杵屋社会貢献の家,,グルメ杵屋社会貢献の家（）,住之江区浜口東2-5-14,住之江区,06-6671-2500,,定員： 84,,http://www.gksc.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9675
135.4838766,34.62436872,白寿苑,,白寿苑（）,西成区南津守7-12-32,西成区,06-6651-2210,,定員： 144,,http://www.hakujuen.or.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9700
135.4987048,34.61282058,なごみ,,なごみ（）,住吉区帝塚山東5-10-15,住吉区,06-6676-0753,,定員： 30,,http://www.lifesupport.or.jp/index.html,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9682
135.5023706,34.62022864,帝塚山,,帝塚山（）,住吉区帝塚山東2-1-35,住吉区,06-4701-1121,,定員： 124,,http://www.tezukayama.or.jp/reifu/index.html,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9679
135.5026105,34.62086772,阪和帝塚山苑,,阪和帝塚山苑（）,住吉区帝塚山東2-1-41,住吉区,06-4701-1151,,定員:140,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9775
135.4844917,34.63583878,山愛,,山愛（）,西成区南津守1-4-7,西成区,06-6656-7001,,定員： 320,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9699
135.5080678,34.63771019,ふれ愛丸山荘,,ふれ愛丸山荘（）,阿倍野区丸山通1-2-8,阿倍野区,06-6655-6611,,定員： 84,,http://www.fureai-m.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9672
135.5300255,34.59557078,ゆめあまみ,,ゆめあまみ（）,東住吉区矢田7-6-10,東住吉区,072-349-0363,,定員： 86,,http://www.smile-yume.com/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9688
135.5321491,34.60236814,花嵐,,花嵐（）,東住吉区矢田6-8-7,東住吉区,06-6699-8787,,定員： 134,,http://www.fuk-fureai.com/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9685
135.5454581,34.59593572,永寿,,永寿（）,平野区瓜破南1-2-11,平野区,06-6760-5070,,定員： 180,,http://www.eijyu.or.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9695
135.5398297,34.59987183,城南ホーム,,城南ホーム（）,東住吉区住道矢田4-20-17,東住吉区,06-6760-6539,,定員： 35,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9687
135.5233959,34.60705589,くつろぎ,,くつろぎ（）,東住吉区公園南矢田1-4-17,東住吉区,06-6790-7773,,定員： 70,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9689
135.5650241,34.60953719,紅生園喜連東,,紅生園喜連東（）,平野区喜連東5-13-30,平野区,06-6760-7611,,定員： 110,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9697
135.5785972,34.593965,長吉,,長吉（）,平野区長吉川辺3-20-14,平野区,06-6790-0007,,定員： 104,,http://www.eijyu.or.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9693
135.5785608,34.60848397,愛和,,愛和（）,平野区長吉六反2-1-6,平野区,06-6790-1433,,定員： 50,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9691
135.5373888,34.611675,ヴァンサンク東住吉,,ヴァンサンク東住吉（）,東住吉区湯里5-13-5,東住吉区,06-6760-7011,,定員： 90,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9690
135.5512024,34.6120735,喜連,,喜連（）,平野区喜連2-2-40,平野区,06-6790-6666,,定員： 60,,http://www.eijyu.or.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9692
135.5564858,34.62339922,平野愛和,,平野愛和（）,平野区平野東2-1-30,平野区,06-6795-2402,,定員： 26,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9694
135.538076,34.62516189,くれない,,くれない（）,東住吉区今川7-9-7,東住吉区,06-6769-1155,,定員： 82,,http://www.megumu1-2.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9686
135.5682628,34.62880356,万寿苑,,万寿苑（）,平野区加美東4-18-23,平野区,06-6796-5111,,定員： 81,,http://kyowahukusi.xsrv.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9698
135.5577235,34.63631992,加美北,,加美北（）,平野区加美北7-1-2,平野区,06-4303-7700,,定員： 100,,http://www.waetsukai.jp/home/kamikita.php,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9696
135.4467375,34.65159414,愛港園,,愛港園（）,港区八幡屋4-8-1,港区,06-6571-6231,,定員： 140,,http://www.aikoen.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9617
135.4467375,34.65159414,第2愛港園,,第2愛港園（）,港区八幡屋4-8-1,港区,06-6571-5241,,定員： 50,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9618
135.4673377,34.6497245,大正園,,大正園（）,大正区北村3-4-3,大正区,06-6552-3323,,定員： 100,,http://www.silver-c.org/taishyoen_f/taishyoen_t.html,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9620
135.4674192,34.65053075,第2大正園,,第2大正園（）,大正区北村3-5-10,大正区,06-6552-8070,,定員： 126,,http://www.silver-c.org/dai2taishyoen_f/dai2taishyoen_t.html,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9621
135.4621843,34.66417239,ザイオン,,ザイオン（）,港区市岡1-5-30,港区,06-4395-8888,,定員： 106,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9619
135.4903855,34.64628219,まちかどホームやまゆり,,まちかどホームやまゆり（）,西成区鶴見橋2-12-21,西成区,06-6567-4500,,定員： 29,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9703
135.4762748,34.65224183,ビーナスホーム千島園,,ビーナスホーム千島園（）,大正区千島1-23-26,大正区,06-6553-4800,,定員： 150,,http://www.venushome.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9622
135.4909293,34.65057767,まちかどホームすずらん,,まちかどホームすずらん（）,西成区出城2-4-10,西成区,06-6563-6563,,定員： 90,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9701
135.5014133,34.64286489,ローズ,,ローズ（）,西成区天下茶屋北2-4-7,西成区,06-6647-7300,,定員： 110,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9702
135.5152707,34.64413308,阪和苑,,阪和苑（）,阿倍野区松崎町2-3-10,阿倍野区,06-6626-3731,,定員： 140,,http://www.tezukayama.or.jp/hanwaen/index.html,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9673
135.4872527,34.66615289,アシステンツァ桜川,,アシステンツァ桜川（）,浪速区桜川3-7-2,浪速区,06-6568-1861,,定員： 124,,http://www.kensyokai.jp/ashisu/ashisu.html,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9627
135.4894888,34.66890653,なにわ,,なにわ（）,浪速区幸町2-3-11,浪速区,06-6568-1861,,定員： 58,,http://www.kensyokai.jp/naniwa/naniwa.html,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9625
135.5046721,34.65766681,あいぜん,,あいぜん（）,浪速区日本橋5-16-19,浪速区,06-6634-8965,,定員： 80,,http://www.aizenen.or.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9626
135.4437313,34.674046,ガーデン天使,,ガーデン天使（）,此花区島屋4-1-11,此花区,06-6460-0028,,定員： 104,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9611
135.4480001,34.68536106,ラヴィータ　ウーノ,,ラヴィータ　ウーノ（）,此花区伝法6-5-12,此花区,06-6463-6546,,定員： 80,,http://lavita-uno.jp/family.htm,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9613
135.4670453,34.68679369,福島ともしび苑,,福島ともしび苑（）,福島区吉野5-6-11,福島区,06-6464-0105,,定員： 60,,http://tomoshibifukushikai.jp/fukushima/index.html,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9609
135.4427261,34.69585217,水都ホーム福町,,水都ホーム福町（）,西淀川区福町2-11-7,西淀川区,06-4808-2962,,定員： 72,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9631
135.4713814,34.68109767,ケアセンター水都ホーム,,ケアセンター水都ホーム（）,此花区西九条1-1-2,此花区,06-6467-2929,,定員： 50,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9612
135.4776149,34.68154386,すみれ苑,,すみれ苑（）,西区川口3-6-14,西区,06-6585-1660,,定員： 60,,http://www.sumire-en.jp/index.html,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9616
135.4841649,34.68414222,江之子島コスモス苑,,江之子島コスモス苑（）,西区江之子島1-8-44,西区,06-6225-2662,,定員： 104,,http://www.kosumosuen.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9615
135.514572,34.68058981,さくら,,さくら（）,中央区農人橋1-4-20,中央区,06-6947-5215,,定員： 134,,http://www.kensyokai.jp/sakura/sakura.html,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9614
135.4744624,34.69587136,グリーン野田,,グリーン野田（）,福島区海老江2-1-36,福島区,06-6454-1820,,定員： 104,,http://www.fides.dti.ne.jp/~yuuhouka/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9610
135.5264102,34.64291403,いくとく,,いくとく（）,阿倍野区天王寺町北3-18-16,阿倍野区,06-6713-1165,,定員： 130,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9671
135.534902,34.64167056,寿幸苑,,寿幸苑（）,生野区林寺4-13-14,生野区,06-6714-2221,,定員： 90,,http://www.jukouen.com/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9654
135.5358385,34.64053461,あっとほうむ,,あっとほうむ（）,東住吉区杭全1-4-20,東住吉区,06-6719-8880,,定員： 72,,http://keiyo.org/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9684
135.5265881,34.65285814,夢の箱,,夢の箱（）,生野区勝山南1-17-43,生野区,06-6712-2220,,定員： 90,,http://www.yumenohako.info/index.html,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9655
135.5501244,34.64213506,甍,,甍（）,生野区巽南3-7-30,生野区,06-6752-1339,,定員： 80,,http://www.sansyukai.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9650
135.5500105,34.641253,金の鈴,,金の鈴（）,生野区巽南3-5-25,生野区,06-6758-8111,,定員： 26,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9651
135.5581365,34.645732,瑞光苑,,瑞光苑（）,生野区巽東4-11-10,生野区,06-6758-0088,,定員： 124,,http://www.kyouseikai.org/zuikouen/index.html,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9646
135.5517885,34.64782489,インパレスみのり苑,,インパレスみのり苑（）,生野区巽中3-14-3,生野区,06-6756-5200,,定員： 94,,http://www.minori-en.com/tokuyou_top.html,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9647
135.5499634,34.65157972,巽さくらら苑,,巽さくらら苑（）,生野区巽中1-5-8,生野区,06-6753-1147,,定員： 60,,http://care-net.biz/27/sakurara/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9653
135.5339621,34.65473436,あじさいの里,,あじさいの里（）,生野区勝山北3-13-20,生野区,06-6716-1199,,定員： 50,,http://www.geocities.jp/zaitaku5535/aiseikaihomepage.html,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9648
135.5228617,34.66000178,四天王寺きたやま苑,,四天王寺きたやま苑（）,天王寺区北山町9-6,天王寺区,06-6773-1811,,定員： 50,,http://www9.ocn.ne.jp/~kitayama/home/index.html,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9623
135.5424856,34.66244306,レインボー今里,,レインボー今里（）,生野区中川1-6-20,生野区,06-6755-6700,,定員： 80,,http://www.kozinkai.or.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9652
135.5489305,34.66249628,サン・アクエリア,,サン・アクエリア（）,生野区新今里4-11-17,生野区,06-6755-1165,,定員： 50,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9649
135.5325742,34.67302572,四天王寺たまつくり苑,,四天王寺たまつくり苑（）,天王寺区玉造元町1-29,天王寺区,06-6763-4115,,定員： 70,,http://www.shitennoji-fukushi.jp/404.html,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9624
135.5393702,34.68055731,ハミングベル中道,,ハミングベル中道（）,東成区中道2-7-1,東成区,06-6971-9788,,定員： 80,,http://www.humming-bell.or.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9644
135.5393143,34.67764856,アルカンシエル東成,,アルカンシエル東成（）,東成区中本4－1－21,東成区,06-6978-1200,,定員： 90,,http://www.kozinkai.or.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9645
135.555011,34.67864289,サンローズオオサカ,,サンローズオオサカ（）,東成区神路1-10-3,東成区,06-6974-7388,,定員： 72,,http://www.omichikai.or.jp/sunrose/index.htm,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9643
135.5407649,34.69796558,城東こすもす苑,,城東こすもす苑（）,城東区蒲生2-2-38,城東区,06-6933-2002,,定員： 72,,http://www.seisuikai.net/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9666
135.5439577,34.69803944,至善荘,,至善荘（）,城東区蒲生4-2-10,城東区,06-6930-7258,,定員： 53,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9664
135.5738136,34.68872564,リベルタヴィータ,,リベルタヴィータ（）,鶴見区今津南3-5-5,鶴見区,06-6963-6360,,定員： 110,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9668
135.5486826,34.69188442,しぎの黄金の里,,しぎの黄金の里（）,城東区鴫野東2-26-12,城東区,06-6963-5551,,定員： 125,,http://www.kogane.or.jp/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9663
135.6364658,34.60958931,大阪市立大畑山苑,,大阪市立大畑山苑（）,八尾市大字恩智1092-2,大阪市以外,0729-41-0252,,定員： 70,,http://www.shitennoji-fukushi.jp/oohatayamaen/index.html,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9705
135.4424451,34.70287061,西淀川,,西淀川（）,西淀川区大和田2-5-11,西淀川区,06-6477-6565,,定員： 104,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9628
135.4495578,34.70359583,姫島みずほ苑,,姫島みずほ苑（）,西淀川区姫島5-11-24,西淀川区,06-6477-0050,,定員： 71,,http://kishoukai.or.jp/mizuhoen/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9630
135.4529635,34.71182281,ルーチェ千舟,,ルーチェ千舟（）,西淀川区千舟2-7-2,西淀川区,06-6477-1010,,定員： 80,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9629
135.4586681,34.72518047,加寿苑,,加寿苑（）,淀川区加島1-34-8,淀川区,06-6305-0711,,定員： 84,,http://www1.odn.ne.jp/~aap70820/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9634
135.4853911,34.70080161,淳風おおさか,,淳風おおさか（）,北区大淀南2-5-20,北区,06-6450-1088,,定員： 80,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9605
135.5050224,34.70424461,北野よろこび苑,,北野よろこび苑（）,北区神山町15-12,北区,06-6311-4652,,定員： 50,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9604
135.4950081,34.70811097,喜久寿苑,,喜久寿苑（）,北区芝田2-10-39,北区,06-6372-1001,,定員： 100,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9602
135.5163924,34.71071772,鶴満寺聚楽院,,鶴満寺聚楽院（）,北区長柄東1-3-12,北区,06-6351-7301,,定員： 50,,,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9601
135.4761266,34.72282336,博愛の園,,博愛の園（）,淀川区十三元今里3-1-88,淀川区,06-6301-8901,,定員： 73,,http://www.hakuaisha-welfare.net/,,,,医療・福祉,特別養護老人ホーム,医療・福祉/特別養護老人ホーム,217,9633
